Power [kW]
221.99
470.54
618.76
677.86
712.70
722.46
724.35
688.12
722.02
720.34
715.40
717.30
719.39
422.97
404.66
242.29
200.75
97.53
98.31
86.47
86.61
86.23
82.53
203.76
205.74
457.67
592.45
630.28
669.23
691.16
699.60
669.33
707.84
717.62
721.22
723.89
729.80
431.02
419.87
283.51
258.75
164.98
161.75
144.94
134.60
116.99
103.94
124.27
122.95
193.03
322.81
338.48
458.34
480.34
500.47
492.02
495.73
497.67
415.15
423.18
375.10
315.89
295.66
165.42
160.53
128.59
123.81
93.19
92.22
87.14
75.94
94.86
90.21
165.87
174.98
258.79
252.06
265.41
278.76
294.32
297.32
286.74
278.29
255.99
203.59
163.05
156.99
126.54
124.89
99.21
103.52
90.58
64.28
52.91
51.13
169.26
186.33
432.44
571.79
611.85
640.41
644.92
644.58
604.75
637.94
646.52
654.94
673.65
688.21
401.01
391.66
235.12
194.77
90.14
88.92
73.77
68.59
62.45
57.39
176.86
180.77
417.80
554.89
597.37
638.43
659.86
676.13
655.49
715.31
744.38
753.17
762.50
768.00
461.05
430.35
264.74
220.96
120.05
115.16
92.33
83.60
74.39
69.97
186.21
192.99
437.92
594.22
662.48
731.95
759.45
763.78
729.44
763.15
771.56
776.69
773.63
762.27
459.31
442.66
284.78
238.66
127.69
122.76
113.86
116.09
106.41
99.46
214.50
225.84
480.24
647.78
699.21
726.43
734.50
738.61
700.54
732.66
733.10
730.44
733.47
721.78
427.11
415.38
249.76
208.39
100.84
100.35
87.34
88.82
91.14
87.97
208.69
207.12
452.50
589.16
636.27
670.59
672.48
670.38
629.59
659.02
659.88
666.51
694.16
697.42
401.80
393.40
239.86
202.86
99.57
97.94
86.68
79.51
75.56
73.96
101.14
101.42
170.52
294.36
303.55
412.67
420.91
424.15
399.40
406.89
420.96
349.39
360.22
326.95
280.46
266.55
140.14
137.52
104.75
102.40
74.14
67.55
62.12
89.87
88.08
172.45
164.31
236.43
229.98
237.10
261.49
266.92
244.08
241.38
240.34
218.59
176.97
128.16
126.90
95.39
94.91
95.56
82.17
57.43
71.99
72.48
75.39
197.60
197.54
453.70
582.55
612.08
644.39
665.70
712.03
711.01
755.97
757.60
759.77
765.46
764.34
462.97
465.07
304.08
263.64
162.92
162.33
144.48
131.75
116.77
102.27
218.36
213.77
466.28
587.41
619.55
651.27
665.94
677.00
646.89
684.45
693.31
696.01
696.12
685.40
370.17
370.64
217.58
181.70
79.55
79.71
67.27
66.14
66.06
66.73
189.42
192.44
450.43
575.99
614.82
647.50
657.65
663.69
646.73
707.49
735.04
750.40
756.74
744.24
419.97
408.53
243.95
204.07
105.08
109.46
102.70
107.41
106.41
105.25
227.63
233.03
494.08
613.89
662.27
722.38
761.15
783.62
757.14
794.17
797.02
800.40
805.58
805.51
490.68
489.52
332.45
290.83
183.88
178.15
161.75
157.84
152.40
149.67
274.07
277.23
543.75
676.67
725.94
764.08
773.65
780.73
751.35
786.62
788.20
788.91
798.54
796.04
471.52
470.04
304.51
249.26
124.22
99.54
77.47
74.85
75.36
73.54
101.02
100.59
186.43
297.20
306.00
414.92
422.62
452.37
452.11
446.07
452.56
374.07
395.26
364.21
311.78
320.68
194.41
192.31
166.87
168.20
158.40
141.43
136.84
130.42
149.49
140.45
225.50
207.26
296.70
301.12
310.98
315.92
317.30
313.35
316.10
294.35
249.82
197.00
136.25
130.96
96.41
92.97
62.47
63.95
52.06
66.42
66.26
66.60
190.25
192.56
451.83
575.97
612.98
642.59
649.29
650.23
611.99
643.86
646.53
649.06
666.46
675.75
386.78
402.23
255.77
226.21
127.14
128.48
120.37
115.59
107.46
104.82
229.31
243.45
515.60
644.93
686.76
725.20
738.04
744.54
710.65
737.25
733.63
731.66
737.55
740.72
441.63
453.20
299.86
262.80
162.00
159.88
149.44
150.59
135.19
131.47
248.83
242.18
500.08
621.87
665.98
704.05
706.40
702.72
659.60
688.28
685.91
685.57
689.04
683.17
398.22
432.24
285.18
245.54
137.10
123.35
99.48
88.70
80.13
78.36
198.01
196.96
457.93
586.94
629.93
663.57
668.50
678.07
663.57
711.28
718.20
716.47
712.63
718.63
429.01
449.38
300.10
270.55
169.57
173.44
161.46
154.22
145.19
143.47
266.16
275.10
534.84
669.45
707.69
739.38
748.95
747.13
699.74
730.16
731.57
731.26
737.95
738.61
435.79
443.98
284.88
241.82
139.49
142.70
130.55
125.96
122.15
119.89
145.38
141.96
222.56
353.67
367.61
481.92
496.55
502.35
471.83
464.66
462.99
378.77
388.93
354.81
300.71
308.85
183.07
175.32
139.00
136.87
125.04
108.91
100.66
87.51
109.09
100.74
176.28
179.73
291.01
310.09
327.64
334.85
334.08
320.07
279.71
260.98
243.90
201.31
164.25
188.04
167.16
168.50
138.55
124.19
99.19
105.16
98.42
94.61
212.23
220.99
468.04
593.94
637.11
678.31
697.76
716.37
683.90
711.92
711.45
707.59
712.62
716.94
428.86
439.37
287.36
245.64
138.94
134.68
116.00
112.48
107.51
101.00
217.22
220.33
465.88
600.41
663.26
700.06
700.04
688.99
687.24
742.23
749.87
760.98
771.69
773.44
474.07
484.83
333.01
297.88
191.91
189.08
177.19
172.16
169.60
166.45
286.06
290.23
545.62
672.62
711.81
747.15
755.28
761.63
722.91
738.17
726.59
727.25
731.43
723.73
417.20
434.47
289.46
264.24
122.07
102.45
88.72
84.82
91.87
95.75
216.33
218.30
472.30
601.67
642.03
674.06
678.43
678.06
640.51
671.40
668.30
666.84
677.70
676.91
375.48
392.02
251.97
232.47
125.13
114.18
95.84
93.17
94.30
94.80
218.11
220.16
473.52
602.13
640.58
671.47
671.56
669.26
628.79
658.07
658.72
660.45
665.21
664.75
362.07
370.01
216.55
183.22
82.02
84.60
72.78
74.67
77.66
74.89
100.56
100.06
180.43
297.83
306.91
415.01
422.21
423.46
396.41
391.42
393.69
316.15
326.66
278.68
222.69
231.78
114.48
114.13
86.24
84.82
71.89
56.78
56.77
55.00
81.97
82.19
156.09
153.16
230.84
224.74
232.46
234.26
233.65
227.37
227.98
228.17
204.86
156.77
107.84
115.60
91.59
91.05
61.05
61.81
50.03
67.76
70.34
69.66
190.66
196.39
444.25
576.52
615.82
645.38
651.29
652.64
612.57
640.95
641.62
642.12
648.59
648.99
355.23
367.25
220.48
184.54
85.96
87.63
76.07
76.10
79.18
80.81
211.36
220.91
473.92
608.62
646.01
680.27
699.90
697.84
654.59
689.80
691.34
693.92
702.13
703.18
395.83
392.96
247.19
210.00
111.86
114.80
110.61
108.23
116.50
134.10
265.54
255.89
497.86
623.21
656.86
688.42
712.44
734.11
691.49
724.23
731.70
735.67
744.55
745.89
439.29
444.53
291.54
250.27
145.34
139.79
128.92
128.76
127.15
126.14
246.43
251.35
508.18
636.85
669.48
704.00
712.73
719.72
694.08
730.05
730.68
733.54
739.23
742.43
446.65
458.19
290.98
224.05
110.40
108.68
96.45
100.97
105.40
101.43
205.72
213.95
465.82
607.23
648.60
684.21
697.62
710.22
683.81
720.30
727.92
722.03
720.51
725.51
427.61
431.69
289.74
258.22
157.37
167.44
156.31
154.46
155.14
150.81
171.71
161.88
230.64
371.85
392.23
502.69
511.45
516.17
486.31
479.99
485.75
408.16
413.66
373.14
323.77
333.54
213.34
209.53
179.17
175.60
158.07
140.50
137.79
134.58
150.68
139.52
216.66
227.99
319.51
322.37
334.63
340.03
338.88
332.43
326.77
315.11
282.61
230.05
180.06
182.67
154.69
151.20
118.84
119.82
113.19
136.10
135.45
130.23
243.89
235.96
469.96
590.28
616.01
644.83
653.87
662.91
635.44
678.31
688.84
694.54
703.07
706.64
409.66
415.47
261.56
219.24
112.25
113.87
104.82
107.63
109.04
109.22
235.22
237.89
481.64
592.57
621.40
653.81
669.91
674.75
642.63
680.59
686.18
691.42
706.00
712.75
421.64
437.28
296.47
262.92
168.07
162.40
145.17
143.19
140.90
135.06
251.62
253.82
496.69
639.31
689.96
732.01
747.57
759.32
724.52
755.29
758.98
762.47
770.26
770.23
463.46
470.49
321.19
278.18
176.60
174.96
158.00
154.98
153.63
142.92
252.69
258.72
508.65
657.30
709.57
750.26
758.64
760.59
720.90
749.78
748.95
750.84
757.64
744.18
434.67
441.62
290.77
248.10
147.37
144.86
129.44
125.88
123.71
121.38
244.37
246.10
488.42
624.47
661.37
693.52
702.48
706.01
668.77
702.83
702.43
678.78
668.76
666.17
362.44
381.01
258.13
232.59
132.52
88.47
66.37
67.01
67.24
67.44
98.00
98.87
172.20
300.03
310.00
420.06
433.96
440.88
412.03
406.08
409.13
327.65
334.53
297.83
240.85
241.62
125.11
121.74
87.94
84.41
75.48
57.65
55.47
54.40
90.51
108.36
180.53
181.07
259.33
253.53
264.70
276.05
282.02
271.78
280.44
284.54
260.81
206.80
155.38
143.08
109.79
104.91
80.01
78.04
62.11
76.02
75.89
77.44
199.45
204.89
454.25
588.39
616.90
646.64
666.99
681.74
649.19
680.05
680.93
664.51
654.67
657.16
377.03
396.92
279.94
270.22
171.93
166.74
145.31
143.13
144.81
146.45
271.99
274.35
515.54
652.97
690.88
722.47
730.91
738.39
709.79
744.09
746.53
755.11
768.64
771.22
476.93
482.50
336.23
297.07
193.37
188.63
172.24
160.92
153.18
149.45
267.22
272.79
521.43
662.15
704.28
735.90
741.74
744.64
707.59
740.23
735.53
728.40
729.35
716.33
405.53
407.29
260.83
240.35
155.22
154.86
127.53
115.67
113.67
113.75
230.97
224.74
462.57
597.29
634.04
665.57
670.72
664.37
627.00
671.65
681.00
683.80
690.26
693.85
390.73
393.52
248.59
210.26
105.01
103.00
89.57
87.46
84.33
82.91
206.45
205.31
446.59
590.40
629.29
662.70
676.04
684.78
656.16
696.86
704.40
710.84
723.45
720.47
404.14
402.79
252.22
206.55
96.00
87.18
71.47
70.57
69.82
69.36
99.36
100.54
166.84
298.41
311.07
429.96
443.64
441.82
415.73
421.10
434.64
358.21
373.29
344.77
255.22
247.35
127.20
119.06
87.86
87.26
72.77
65.83
76.30
79.71
106.68
106.60
168.80
170.14
242.95
239.73
268.63
295.13
302.76
305.31
312.95
331.55
315.58
269.88
233.89
209.97
147.70
132.87
97.42
83.62
60.97
77.05
79.38
75.86
192.15
193.65
433.82
577.39
621.45
652.39
660.63
664.68
628.05
658.60
658.72
659.54
667.44
670.58
372.93
371.55
226.73
189.35
85.31
82.01
68.15
68.08
67.88
67.81
193.21
194.50
434.88
578.04
616.69
647.65
655.15
657.33
620.89
653.56
664.16
680.62
705.53
720.90
415.62
404.19
247.89
201.16
89.21
84.09
71.59
71.46
71.38
71.03
193.52
195.08
437.56
583.33
628.58
671.67
696.24
711.74
681.78
717.38
716.69
714.79
719.37
716.51
398.53
392.72
242.93
202.71
95.82
94.62
79.79
75.12
73.04
71.06
193.28
195.56
438.61
584.01
631.22
681.37
713.85
747.54
738.42
786.17
795.47
799.88
808.60
807.55
474.10
464.75
319.41
275.18
162.31
157.87
144.47
140.47
138.30
139.82
265.65
262.82
505.50
661.76
716.64
762.89
787.32
805.53
775.43
807.85
809.54
814.87
824.55
821.95
484.15
474.29
325.62
281.72
169.47
160.78
141.09
130.07
120.76
118.53
134.74
115.42
171.87
300.46
309.44
418.09
424.71
425.82
396.76
390.36
391.21
312.98
323.77
285.58
228.19
229.28
112.97
111.43
81.34
82.10
70.51
55.11
55.07
55.17
85.31
85.36
153.93
161.40
241.42
238.67
249.60
251.92
250.24
243.53
245.95
247.80
227.79
183.39
135.88
130.80
114.69
115.51
84.98
85.09
75.08
91.32
103.85
92.57
197.08
194.34
434.44
578.54
624.59
673.74
699.69
720.32
693.85
727.13
734.96
737.90
745.35
744.28
431.76
424.82
285.46
248.22
135.92
127.00
112.61
109.87
102.62
96.40
220.20
214.57
457.34
605.95
658.57
706.52
734.13
752.99
722.65
755.94
770.08
773.19
778.04
783.96
452.94
440.52
298.15
256.68
153.70
155.31
145.08
145.56
144.25
140.10
255.61
248.09
498.00
651.60
703.85
749.12
767.79
775.03
742.77
780.09
787.38
790.85
803.16
806.14
467.38
461.26
320.95
283.23
177.14
169.91
151.00
145.58
141.51
137.94
259.17
259.63
510.68
663.37
711.68
754.36
773.03
785.42
756.60
792.51
798.21
804.70
813.78
808.79
473.66
469.88
330.04
292.29
188.76
190.85
180.05
177.65
175.91
176.06
299.46
286.87
529.24
676.35
702.25
713.28
718.28
727.19
695.15
719.40
705.29
703.97
717.07
723.88
402.29
417.49
303.67
270.48
169.22
162.67
144.64
129.13
96.27
106.79
154.70
152.93
218.56
345.15
356.42
468.65
476.30
480.42
453.76
452.18
422.85
317.87
323.76
282.79
231.68
232.78
136.03
144.87
142.98
142.67
121.42
106.08
110.14
107.56
132.39
127.66
198.32
205.29
277.22
264.47
272.80
263.19
251.16
250.49
265.21
278.84
255.46
201.89
135.31
120.32
104.04
113.40
80.82
102.29
105.68
120.11
92.40
70.88
187.84
185.42
431.25
574.84
613.30
645.53
654.68
667.14
647.23
687.75
685.71
676.03
676.56
673.23
364.85
359.10
220.16
184.20
81.69
82.40
71.11
70.57
70.15
70.23
195.03
190.92
436.36
580.47
621.62
661.85
681.89
698.98
678.68
723.64
731.05
736.64
750.72
754.85
439.76
433.03
291.26
253.15
148.53
146.36
131.21
125.62
117.98
108.95
222.69
213.79
459.21
605.92
657.60
703.20
723.23
732.13
701.12
737.73
743.71
750.20
762.11
760.70
438.62
429.16
282.42
241.14
135.85
137.54
125.77
122.16
116.05
106.77
220.84
211.43
461.25
622.08
678.57
725.71
746.30
760.11
732.27
774.10
782.65
785.96
799.71
812.27
489.36
483.72
343.53
301.28
194.92
192.52
173.09
165.90
153.38
142.91
267.77
263.58
513.96
670.10
727.31
779.65
804.78
821.78
792.44
829.25
831.25
833.67
836.56
826.09
492.55
465.55
300.60
240.96
122.70
110.64
87.59
80.58
75.46
71.72
100.86
95.47
167.44
299.38
310.82
425.61
447.18
466.04
451.06
454.02
468.03
382.14
388.50
346.17
282.63
276.22
162.55
165.18
140.21
139.38
127.31
107.80
104.62
98.12
118.63
111.53
182.90
196.28
279.27
275.43
285.95
295.17
303.74
295.84
300.43
307.46
273.18
218.81
176.62
176.87
153.97
139.75
105.23
95.53
78.46
94.50
96.67
98.60
218.42
214.53
455.98
599.94
632.56
679.20
716.54
728.08
695.83
731.46
735.23
744.21
750.40
744.35
436.02
427.79
278.35
221.59
106.49
98.00
81.34
76.57
74.70
72.28
194.24
185.42
435.65
579.86
619.47
652.44
660.44
666.19
634.41
668.82
673.03
675.25
683.60
685.04
378.84
371.16
233.56
194.60
92.52
95.10
82.68
78.73
74.25
71.24
194.11
186.52
438.07
582.59
621.21
653.18
663.73
669.62
637.97
672.00
674.97
677.80
686.03
685.50
376.10
365.53
227.55
187.93
85.70
88.45
78.66
81.26
82.32
83.69
209.58
204.48
459.93
605.22
643.49
674.86
685.72
692.79
657.78
689.83
695.22
699.27
708.20
711.05
402.50
394.19
259.18
221.62
118.06
118.32
105.13
105.13
108.04
113.01
241.51
238.25
495.01
644.94
691.86
734.76
751.01
751.35
712.55
748.90
755.87
763.41
769.10
767.53
453.48
450.19
314.41
278.60
174.04
170.27
156.36
146.01
122.65
102.21
122.17
105.91
176.99
305.74
316.82
430.59
446.59
448.87
415.69
409.42
410.47
324.07
326.41
283.75
224.41
217.08
113.80
112.46
81.66
82.80
72.43
57.68
56.89
56.25
86.48
76.53
154.38
161.94
240.57
235.56
244.88
250.09
252.28
249.26
254.72
261.16
242.22
195.57
148.47
148.06
143.93
148.09
121.81
126.31
114.23
122.33
118.15
116.16
239.55
230.26
479.85
625.19
666.77
698.47
708.63
719.18
688.26
718.62
719.46
717.56
720.40
717.67
413.23
404.70
270.50
234.20
134.07
138.88
125.97
121.97
120.71
122.90
252.80
246.74
497.38
638.24
674.12
707.76
718.72
724.66
693.49
730.20
735.60
736.70
737.11
729.76
421.61
410.10
271.76
234.40
131.83
127.74
108.51
106.11
105.41
105.18
228.15
221.36
474.57
624.53
670.82
709.39
724.83
735.59
705.89
741.86
747.73
755.33
764.85
763.28
444.85
428.50
286.97
246.59
141.13
137.31
120.33
115.95
109.95
104.47
225.23
216.09
466.24
610.19
647.68
677.62
685.95
690.37
651.84
681.96
685.04
689.08
694.05
688.67
375.29
367.24
234.30
197.10
94.05
94.53
84.85
88.26
91.67
94.64
218.13
208.80
460.27
607.65
652.12
687.42
701.82
711.59
677.96
715.40
726.05
733.34
743.20
